split_id,seq1_time,c0_c1_copy_time,seq2_time,seq_fc_time,mb_device_0_start_time,mb_device_0_end_time,c0_c1_cp_start_time,c0_c1_cp_end_time,mb_device_1_start_time,mb_device_1_end_time,mb_fc_start_time,mb_fc_end_time,mb_device_0_start_datetime,mb_device_0_end_datetime,c0_c1_cp_start_datetime,c0_c1_cp_end_datetime,mb_device_1_start_datetime,mb_device_1_end_datetime,mb_fc_start_datetime,mb_fc_end_datetime
11,0.013049125671386719,6.937980651855469e-05,0.012323617935180664,0.00010657310485839844,1581617690.6483262,1581617690.6613753,1581617690.6613798,1581617690.6614492,1581617690.635888,1581617690.6482117,1581617690.6482162,1581617690.6483228,2020-02-13 13:14:50.648326,2020-02-13 13:14:50.661376,2020-02-13 13:14:50.661380,2020-02-13 13:14:50.661450,2020-02-13 13:14:50.635888,2020-02-13 13:14:50.648213,2020-02-13 13:14:50.648216,2020-02-13 13:14:50.648324
12,0.012583255767822266,7.05718994140625e-05,0.01155543327331543,0.00010585784912109375,1581617690.6731708,1581617690.685754,1581617690.685759,1581617690.6858296,1581617690.661502,1581617690.6730573,1581617690.6730616,1581617690.6731675,2020-02-13 13:14:50.673171,2020-02-13 13:14:50.685756,2020-02-13 13:14:50.685759,2020-02-13 13:14:50.685830,2020-02-13 13:14:50.661502,2020-02-13 13:14:50.673058,2020-02-13 13:14:50.673061,2020-02-13 13:14:50.673168
13,0.012552976608276367,6.985664367675781e-05,0.012433767318725586,0.00010514259338378906,1581617690.6984286,1581617690.7109816,1581617690.710986,1581617690.7110558,1581617690.6858816,1581617690.6983154,1581617690.69832,1581617690.698425,2020-02-13 13:14:50.698428,2020-02-13 13:14:50.710983,2020-02-13 13:14:50.710986,2020-02-13 13:14:50.711056,2020-02-13 13:14:50.685882,2020-02-13 13:14:50.698317,2020-02-13 13:14:50.698320,2020-02-13 13:14:50.698426
14,0.01295924186706543,0.0007948875427246094,0.011743307113647461,0.00010561943054199219,1581617690.722965,1581617690.7359242,1581617690.735929,1581617690.736724,1581617690.7111084,1581617690.7228518,1581617690.7228563,1581617690.722962,2020-02-13 13:14:50.722965,2020-02-13 13:14:50.735926,2020-02-13 13:14:50.735929,2020-02-13 13:14:50.736732,2020-02-13 13:14:50.711108,2020-02-13 13:14:50.722853,2020-02-13 13:14:50.722856,2020-02-13 13:14:50.722963
15,0.01317739486694336,7.653236389160156e-05,0.011626482009887695,0.00010585784912109375,1581617690.7485232,1581617690.7617006,1581617690.7617052,1581617690.7617817,1581617690.7367826,1581617690.748409,1581617690.7484138,1581617690.7485197,2020-02-13 13:14:50.748523,2020-02-13 13:14:50.761702,2020-02-13 13:14:50.761705,2020-02-13 13:14:50.761782,2020-02-13 13:14:50.736783,2020-02-13 13:14:50.748410,2020-02-13 13:14:50.748414,2020-02-13 13:14:50.748521
16,0.012579202651977539,7.033348083496094e-05,0.012868404388427734,0.00011467933654785156,1581617690.7748246,1581617690.7874038,1581617690.7874084,1581617690.7874787,1581617690.761834,1581617690.7747023,1581617690.7747066,1581617690.7748213,2020-02-13 13:14:50.774824,2020-02-13 13:14:50.787405,2020-02-13 13:14:50.787408,2020-02-13 13:14:50.787479,2020-02-13 13:14:50.761834,2020-02-13 13:14:50.774703,2020-02-13 13:14:50.774707,2020-02-13 13:14:50.774822
17,0.012725114822387695,0.0008111000061035156,0.011640310287475586,0.00010561943054199219,1581617690.7992842,1581617690.8120093,1581617690.8120136,1581617690.8128247,1581617690.7875304,1581617690.7991707,1581617690.7991753,1581617690.799281,2020-02-13 13:14:50.799284,2020-02-13 13:14:50.812010,2020-02-13 13:14:50.812013,2020-02-13 13:14:50.812826,2020-02-13 13:14:50.787531,2020-02-13 13:14:50.799172,2020-02-13 13:14:50.799175,2020-02-13 13:14:50.799282
18,0.012525796890258789,6.961822509765625e-05,0.01163482666015625,0.0001049041748046875,1581617690.8246264,1581617690.8371522,1581617690.8371568,1581617690.8372264,1581617690.8128784,1581617690.8245132,1581617690.824518,1581617690.8246229,2020-02-13 13:14:50.824626,2020-02-13 13:14:50.837154,2020-02-13 13:14:50.837157,2020-02-13 13:14:50.837227,2020-02-13 13:14:50.812878,2020-02-13 13:14:50.824514,2020-02-13 13:14:50.824518,2020-02-13 13:14:50.824624
19,0.012499809265136719,6.890296936035156e-05,0.012314319610595703,0.00011563301086425781,1581617690.849768,1581617690.8622677,1581617690.8622723,1581617690.8623412,1581617690.8373303,1581617690.8496447,1581617690.8496492,1581617690.8497648,2020-02-13 13:14:50.849768,2020-02-13 13:14:50.862269,2020-02-13 13:14:50.862272,2020-02-13 13:14:50.862342,2020-02-13 13:14:50.837331,2020-02-13 13:14:50.849646,2020-02-13 13:14:50.849649,2020-02-13 13:14:50.849765
20,0.012522459030151367,6.937980651855469e-05,0.011528253555297852,0.00010561943054199219,1581617690.874035,1581617690.8865573,1581617690.886562,1581617690.8866315,1581617690.8623931,1581617690.8739214,1581617690.873926,1581617690.8740315,2020-02-13 13:14:50.874035,2020-02-13 13:14:50.886559,2020-02-13 13:14:50.886562,2020-02-13 13:14:50.886632,2020-02-13 13:14:50.862393,2020-02-13 13:14:50.873923,2020-02-13 13:14:50.873926,2020-02-13 13:14:50.874032
21,0.012630939483642578,6.961822509765625e-05,0.012357234954833984,0.00010585784912109375,1581617690.899155,1581617690.9117858,1581617690.9117901,1581617690.9118598,1581617690.8866837,1581617690.899041,1581617690.8990457,1581617690.8991516,2020-02-13 13:14:50.899155,2020-02-13 13:14:50.911787,2020-02-13 13:14:50.911790,2020-02-13 13:14:50.911860,2020-02-13 13:14:50.886684,2020-02-13 13:14:50.899042,2020-02-13 13:14:50.899046,2020-02-13 13:14:50.899152
22,0.012511491775512695,0.0008225440979003906,0.011627197265625,0.00010538101196289062,1581617690.923652,1581617690.9361634,1581617690.936168,1581617690.9369905,1581617690.9119115,1581617690.9235387,1581617690.9235432,1581617690.9236486,2020-02-13 13:14:50.923652,2020-02-13 13:14:50.936165,2020-02-13 13:14:50.936168,2020-02-13 13:14:50.936992,2020-02-13 13:14:50.911911,2020-02-13 13:14:50.923540,2020-02-13 13:14:50.923543,2020-02-13 13:14:50.923649
23,0.012529611587524414,6.890296936035156e-05,0.011556625366210938,0.00010585784912109375,1581617690.9487135,1581617690.9612432,1581617690.9612477,1581617690.9613166,1581617690.9370432,1581617690.9485998,1581617690.948604,1581617690.94871,2020-02-13 13:14:50.948713,2020-02-13 13:14:50.961244,2020-02-13 13:14:50.961247,2020-02-13 13:14:50.961317,2020-02-13 13:14:50.937043,2020-02-13 13:14:50.948601,2020-02-13 13:14:50.948604,2020-02-13 13:14:50.948711
24,0.012514829635620117,6.866455078125e-05,0.012337684631347656,0.00011467933654785156,1581617690.9738288,1581617690.9863436,1581617690.9863484,1581617690.986417,1581617690.9613686,1581617690.9737062,1581617690.9737105,1581617690.9738252,2020-02-13 13:14:50.973829,2020-02-13 13:14:50.986345,2020-02-13 13:14:50.986348,2020-02-13 13:14:50.986418,2020-02-13 13:14:50.961369,2020-02-13 13:14:50.973707,2020-02-13 13:14:50.973710,2020-02-13 13:14:50.973826
25,0.01247262954711914,0.0008096694946289062,0.011569023132324219,0.00010514259338378906,1581617690.998151,1581617691.0106237,1581617691.010628,1581617691.0114377,1581617690.986469,1581617690.998038,1581617690.9980426,1581617690.9981477,2020-02-13 13:14:50.998151,2020-02-13 13:14:51.010625,2020-02-13 13:14:51.010628,2020-02-13 13:14:51.011439,2020-02-13 13:14:50.986469,2020-02-13 13:14:50.998039,2020-02-13 13:14:50.998042,2020-02-13 13:14:50.998149
26,0.0128326416015625,7.009506225585938e-05,0.01165771484375,0.00010561943054199219,1581617691.0232608,1581617691.0360935,1581617691.036098,1581617691.036168,1581617691.0114896,1581617691.0231473,1581617691.0231519,1581617691.0232575,2020-02-13 13:14:51.023261,2020-02-13 13:14:51.036095,2020-02-13 13:14:51.036098,2020-02-13 13:14:51.036169,2020-02-13 13:14:51.011490,2020-02-13 13:14:51.023149,2020-02-13 13:14:51.023152,2020-02-13 13:14:51.023258
27,0.012517213821411133,6.866455078125e-05,0.012368440628051758,0.00010657310485839844,1581617691.048704,1581617691.0612211,1581617691.0612257,1581617691.0612943,1581617691.036221,1581617691.0485895,1581617691.048594,1581617691.0487006,2020-02-13 13:14:51.048704,2020-02-13 13:14:51.061222,2020-02-13 13:14:51.061225,2020-02-13 13:14:51.061295,2020-02-13 13:14:51.036221,2020-02-13 13:14:51.048591,2020-02-13 13:14:51.048594,2020-02-13 13:14:51.048702
28,0.012506246566772461,7.009506225585938e-05,0.011594057083129883,0.0001049041748046875,1581617691.073053,1581617691.0855591,1581617691.0855637,1581617691.0856338,1581617691.061346,1581617691.07294,1581617691.0729446,1581617691.0730495,2020-02-13 13:14:51.073053,2020-02-13 13:14:51.085560,2020-02-13 13:14:51.085564,2020-02-13 13:14:51.085634,2020-02-13 13:14:51.061346,2020-02-13 13:14:51.072941,2020-02-13 13:14:51.072944,2020-02-13 13:14:51.073050
29,0.013374090194702148,6.937980651855469e-05,0.012868404388427734,0.00010585784912109375,1581617691.0986674,1581617691.1120415,1581617691.112046,1581617691.1121154,1581617691.0856855,1581617691.098554,1581617691.0985582,1581617691.098664,2020-02-13 13:14:51.098667,2020-02-13 13:14:51.112043,2020-02-13 13:14:51.112046,2020-02-13 13:14:51.112116,2020-02-13 13:14:51.085685,2020-02-13 13:14:51.098555,2020-02-13 13:14:51.098558,2020-02-13 13:14:51.098665
30,0.014148712158203125,0.0013155937194824219,0.011596918106079102,0.00010609626770019531,1581617691.1238785,1581617691.1380272,1581617691.138032,1581617691.1393476,1581617691.1121678,1581617691.1237648,1581617691.123769,1581617691.1238751,2020-02-13 13:14:51.123878,2020-02-13 13:14:51.138029,2020-02-13 13:14:51.138032,2020-02-13 13:14:51.139349,2020-02-13 13:14:51.112168,2020-02-13 13:14:51.123766,2020-02-13 13:14:51.123769,2020-02-13 13:14:51.123876
31,0.012820720672607422,6.771087646484375e-05,0.012707710266113281,0.0001125335693359375,1581617691.1522295,1581617691.1650503,1581617691.1650548,1581617691.1651225,1581617691.1394007,1581617691.1521084,1581617691.1521132,1581617691.1522257,2020-02-13 13:14:51.152229,2020-02-13 13:14:51.165051,2020-02-13 13:14:51.165055,2020-02-13 13:14:51.165123,2020-02-13 13:14:51.139401,2020-02-13 13:14:51.152110,2020-02-13 13:14:51.152113,2020-02-13 13:14:51.152227
32,0.012828588485717773,6.890296936035156e-05,0.012638330459594727,0.00010585784912109375,1581617691.1779273,1581617691.1907558,1581617691.1907601,1581617691.190829,1581617691.1651752,1581617691.1778135,1581617691.177818,1581617691.177924,2020-02-13 13:14:51.177927,2020-02-13 13:14:51.190757,2020-02-13 13:14:51.190760,2020-02-13 13:14:51.190830,2020-02-13 13:14:51.165175,2020-02-13 13:14:51.177815,2020-02-13 13:14:51.177818,2020-02-13 13:14:51.177925
33,0.012772083282470703,6.818771362304688e-05,0.011819601058959961,0.00012087821960449219,1581617691.2028313,1581617691.2156034,1581617691.215608,1581617691.215676,1581617691.1908824,1581617691.202702,1581617691.2027066,1581617691.2028275,2020-02-13 13:14:51.202831,2020-02-13 13:14:51.215605,2020-02-13 13:14:51.215608,2020-02-13 13:14:51.215677,2020-02-13 13:14:51.190883,2020-02-13 13:14:51.202703,2020-02-13 13:14:51.202706,2020-02-13 13:14:51.202829
34,0.01278066635131836,6.794929504394531e-05,0.012639999389648438,0.00010967254638671875,1581617691.2284944,1581617691.241275,1581617691.2412832,1581617691.2413511,1581617691.2157366,1581617691.2283766,1581617691.2283812,1581617691.2284908,2020-02-13 13:14:51.228494,2020-02-13 13:14:51.241280,2020-02-13 13:14:51.241283,2020-02-13 13:14:51.241352,2020-02-13 13:14:51.215737,2020-02-13 13:14:51.228378,2020-02-13 13:14:51.228381,2020-02-13 13:14:51.228492
35,0.012784719467163086,0.0008172988891601562,0.012233495712280273,0.0001201629638671875,1581617691.2537656,1581617691.2665503,1581617691.2665546,1581617691.267372,1581617691.2414038,1581617691.2536373,1581617691.2536418,1581617691.253762,2020-02-13 13:14:51.253765,2020-02-13 13:14:51.266551,2020-02-13 13:14:51.266554,2020-02-13 13:14:51.267373,2020-02-13 13:14:51.241404,2020-02-13 13:14:51.253639,2020-02-13 13:14:51.253642,2020-02-13 13:14:51.253763
36,0.01282501220703125,6.794929504394531e-05,0.011897563934326172,0.00011038780212402344,1581617691.2794404,1581617691.2922654,1581617691.2922697,1581617691.2923377,1581617691.2674243,1581617691.279322,1581617691.2793264,1581617691.2794368,2020-02-13 13:14:51.279440,2020-02-13 13:14:51.292267,2020-02-13 13:14:51.292270,2020-02-13 13:14:51.292338,2020-02-13 13:14:51.267424,2020-02-13 13:14:51.279323,2020-02-13 13:14:51.279326,2020-02-13 13:14:51.279438
37,0.012807130813598633,7.319450378417969e-05,0.012615680694580078,0.000110626220703125,1581617691.3051255,1581617691.3179326,1581617691.317937,1581617691.31801,1581617691.292391,1581617691.3050067,1581617691.3050113,1581617691.305122,2020-02-13 13:14:51.305125,2020-02-13 13:14:51.317934,2020-02-13 13:14:51.317937,2020-02-13 13:14:51.318011,2020-02-13 13:14:51.292391,2020-02-13 13:14:51.305008,2020-02-13 13:14:51.305011,2020-02-13 13:14:51.305123
38,0.013546943664550781,0.0010440349578857422,0.011883020401000977,0.00011181831359863281,1581617691.3300939,1581617691.3436408,1581617691.3436453,1581617691.3446894,1581617691.318091,1581617691.329974,1581617691.3299785,1581617691.3300903,2020-02-13 13:14:51.330094,2020-02-13 13:14:51.343642,2020-02-13 13:14:51.343645,2020-02-13 13:14:51.344691,2020-02-13 13:14:51.318091,2020-02-13 13:14:51.329975,2020-02-13 13:14:51.329978,2020-02-13 13:14:51.330091
39,0.012949943542480469,7.319450378417969e-05,0.011986017227172852,0.00010728836059570312,1581617691.3568518,1581617691.3698018,1581617691.369806,1581617691.3698792,1581617691.3447504,1581617691.3567364,1581617691.3567412,1581617691.3568485,2020-02-13 13:14:51.356852,2020-02-13 13:14:51.369803,2020-02-13 13:14:51.369806,2020-02-13 13:14:51.369880,2020-02-13 13:14:51.344750,2020-02-13 13:14:51.356738,2020-02-13 13:14:51.356741,2020-02-13 13:14:51.356849
40,0.012786626815795898,7.343292236328125e-05,0.012603998184204102,0.00010561943054199219,1581617691.382649,1581617691.3954356,1581617691.39544,1581617691.3955135,1581617691.3699312,1581617691.3825352,1581617691.3825395,1581617691.3826451,2020-02-13 13:14:51.382649,2020-02-13 13:14:51.395437,2020-02-13 13:14:51.395440,2020-02-13 13:14:51.395514,2020-02-13 13:14:51.369931,2020-02-13 13:14:51.382536,2020-02-13 13:14:51.382539,2020-02-13 13:14:51.382646
41,0.012816905975341797,6.818771362304688e-05,0.01185750961303711,0.00011038780212402344,1581617691.4075413,1581617691.4203582,1581617691.4203627,1581617691.420431,1581617691.3955655,1581617691.407423,1581617691.4074275,1581617691.407538,2020-02-13 13:14:51.407541,2020-02-13 13:14:51.420359,2020-02-13 13:14:51.420363,2020-02-13 13:14:51.420431,2020-02-13 13:14:51.395566,2020-02-13 13:14:51.407424,2020-02-13 13:14:51.407427,2020-02-13 13:14:51.407539
42,0.01278996467590332,6.747245788574219e-05,0.01278233528137207,0.00010442733764648438,1581617691.4333785,1581617691.4461684,1581617691.446173,1581617691.4462404,1581617691.420484,1581617691.4332664,1581617691.4332707,1581617691.4333751,2020-02-13 13:14:51.433378,2020-02-13 13:14:51.446170,2020-02-13 13:14:51.446173,2020-02-13 13:14:51.446241,2020-02-13 13:14:51.420484,2020-02-13 13:14:51.433268,2020-02-13 13:14:51.433271,2020-02-13 13:14:51.433376
43,0.012797117233276367,0.0008165836334228516,0.011981964111328125,0.00011157989501953125,1581617691.4583952,1581617691.4711924,1581617691.4711967,1581617691.4720132,1581617691.4462936,1581617691.4582756,1581617691.45828,1581617691.4583917,2020-02-13 13:14:51.458395,2020-02-13 13:14:51.471194,2020-02-13 13:14:51.471197,2020-02-13 13:14:51.472014,2020-02-13 13:14:51.446294,2020-02-13 13:14:51.458277,2020-02-13 13:14:51.458280,2020-02-13 13:14:51.458392
44,0.012799501419067383,6.890296936035156e-05,0.013015985488891602,0.0001049041748046875,1581617691.4851942,1581617691.4979937,1581617691.4979982,1581617691.4980671,1581617691.4720652,1581617691.4850812,1581617691.4850857,1581617691.4851906,2020-02-13 13:14:51.485194,2020-02-13 13:14:51.497995,2020-02-13 13:14:51.497998,2020-02-13 13:14:51.498068,2020-02-13 13:14:51.472065,2020-02-13 13:14:51.485082,2020-02-13 13:14:51.485086,2020-02-13 13:14:51.485192
45,0.012792587280273438,6.723403930664062e-05,0.012604951858520508,0.00010919570922851562,1581617691.5108483,1581617691.5236409,1581617691.5236452,1581617691.5237124,1581617691.4981198,1581617691.5107248,1581617691.5107355,1581617691.5108447,2020-02-13 13:14:51.510848,2020-02-13 13:14:51.523642,2020-02-13 13:14:51.523645,2020-02-13 13:14:51.523713,2020-02-13 13:14:51.498120,2020-02-13 13:14:51.510732,2020-02-13 13:14:51.510735,2020-02-13 13:14:51.510846
46,0.012945413589477539,0.0008068084716796875,0.011859893798828125,0.00011801719665527344,1581617691.5357673,1581617691.5487127,1581617691.5487173,1581617691.549524,1581617691.5237813,1581617691.5356412,1581617691.5356457,1581617691.5357637,2020-02-13 13:14:51.535767,2020-02-13 13:14:51.548714,2020-02-13 13:14:51.548717,2020-02-13 13:14:51.549525,2020-02-13 13:14:51.523782,2020-02-13 13:14:51.535642,2020-02-13 13:14:51.535645,2020-02-13 13:14:51.535765
47,0.01280975341796875,6.794929504394531e-05,0.011870384216308594,0.00011014938354492188,1581617691.561565,1581617691.5743747,1581617691.5743792,1581617691.5744472,1581617691.5495765,1581617691.561447,1581617691.5614512,1581617691.5615613,2020-02-13 13:14:51.561565,2020-02-13 13:14:51.574376,2020-02-13 13:14:51.574379,2020-02-13 13:14:51.574448,2020-02-13 13:14:51.549576,2020-02-13 13:14:51.561448,2020-02-13 13:14:51.561451,2020-02-13 13:14:51.561562
48,0.01280665397644043,6.961822509765625e-05,0.012556076049804688,0.00010752677917480469,1581617691.5871706,1581617691.5999773,1581617691.5999815,1581617691.6000512,1581617691.5744991,1581617691.5870552,1581617691.5870595,1581617691.587167,2020-02-13 13:14:51.587170,2020-02-13 13:14:51.599978,2020-02-13 13:14:51.599981,2020-02-13 13:14:51.600052,2020-02-13 13:14:51.574499,2020-02-13 13:14:51.587056,2020-02-13 13:14:51.587059,2020-02-13 13:14:51.587168
49,0.012958765029907227,6.723403930664062e-05,0.011799335479736328,0.00010943412780761719,1581617691.612022,1581617691.6249807,1581617691.6249855,1581617691.6250527,1581617691.6001048,1581617691.6119041,1581617691.611909,1581617691.6120183,2020-02-13 13:14:51.612022,2020-02-13 13:14:51.624982,2020-02-13 13:14:51.624985,2020-02-13 13:14:51.625053,2020-02-13 13:14:51.600105,2020-02-13 13:14:51.611906,2020-02-13 13:14:51.611909,2020-02-13 13:14:51.612019
50,0.013986825942993164,6.723403930664062e-05,0.012560367584228516,0.00011706352233886719,1581617691.6377985,1581617691.6517854,1581617691.65179,1581617691.6518571,1581617691.625113,1581617691.6376734,1581617691.637678,1581617691.637795,2020-02-13 13:14:51.637798,2020-02-13 13:14:51.651787,2020-02-13 13:14:51.651790,2020-02-13 13:14:51.651858,2020-02-13 13:14:51.625113,2020-02-13 13:14:51.637675,2020-02-13 13:14:51.637678,2020-02-13 13:14:51.637796
51,0.012806892395019531,0.0008146762847900391,0.01184701919555664,0.00010538101196289062,1581617691.6638691,1581617691.676676,1581617691.6766806,1581617691.6774952,1581617691.6519089,1581617691.663756,1581617691.6637604,1581617691.6638658,2020-02-13 13:14:51.663869,2020-02-13 13:14:51.676677,2020-02-13 13:14:51.676680,2020-02-13 13:14:51.677497,2020-02-13 13:14:51.651909,2020-02-13 13:14:51.663757,2020-02-13 13:14:51.663760,2020-02-13 13:14:51.663867
52,0.012792110443115234,6.842613220214844e-05,0.01189875602722168,0.00011181831359863281,1581617691.6895661,1581617691.7023582,1581617691.7023628,1581617691.7024312,1581617691.6775477,1581617691.6894464,1581617691.6894507,1581617691.6895626,2020-02-13 13:14:51.689566,2020-02-13 13:14:51.702360,2020-02-13 13:14:51.702363,2020-02-13 13:14:51.702432,2020-02-13 13:14:51.677548,2020-02-13 13:14:51.689448,2020-02-13 13:14:51.689451,2020-02-13 13:14:51.689564
53,0.012888908386230469,6.723403930664062e-05,0.012610673904418945,0.00010943412780761719,1581617691.7152116,1581617691.7281005,1581617691.7281053,1581617691.7281725,1581617691.7024834,1581617691.715094,1581617691.7150986,1581617691.715208,2020-02-13 13:14:51.715211,2020-02-13 13:14:51.728102,2020-02-13 13:14:51.728105,2020-02-13 13:14:51.728173,2020-02-13 13:14:51.702483,2020-02-13 13:14:51.715095,2020-02-13 13:14:51.715098,2020-02-13 13:14:51.715209
54,0.01280355453491211,6.747245788574219e-05,0.011829137802124023,0.00010466575622558594,1581617691.7401667,1581617691.7529702,1581617691.7529747,1581617691.7530422,1581617691.7282245,1581617691.7400537,1581617691.7400582,1581617691.7401628,2020-02-13 13:14:51.740166,2020-02-13 13:14:51.752972,2020-02-13 13:14:51.752975,2020-02-13 13:14:51.753043,2020-02-13 13:14:51.728225,2020-02-13 13:14:51.740055,2020-02-13 13:14:51.740058,2020-02-13 13:14:51.740164
55,0.012811422348022461,6.723403930664062e-05,0.012605905532836914,0.00011992454528808594,1581617691.7658288,1581617691.7786403,1581617691.7786448,1581617691.778712,1581617691.753095,1581617691.7657008,1581617691.765705,1581617691.765825,2020-02-13 13:14:51.765829,2020-02-13 13:14:51.778642,2020-02-13 13:14:51.778645,2020-02-13 13:14:51.778713,2020-02-13 13:14:51.753095,2020-02-13 13:14:51.765702,2020-02-13 13:14:51.765705,2020-02-13 13:14:51.765826
56,0.012853384017944336,0.0008144378662109375,0.011807918548583984,0.00010418891906738281,1581617691.7907174,1581617691.8035707,1581617691.8035753,1581617691.8043897,1581617691.7787974,1581617691.7906053,1581617691.7906096,1581617691.7907138,2020-02-13 13:14:51.790717,2020-02-13 13:14:51.803572,2020-02-13 13:14:51.803575,2020-02-13 13:14:51.804391,2020-02-13 13:14:51.778798,2020-02-13 13:14:51.790606,2020-02-13 13:14:51.790610,2020-02-13 13:14:51.790715
